"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"kachdwq   ","P",01/07/2022 2:00,0,0,"",-0.3,<0> ,21.21,<0> ,12.2,<0> ,97.1,<0> ,13.2,<0> ,10.60,<0> ,10.68,<3> ,"",<-1> ,"","",7.9,<0> ,6,<0> ,352.6,<0> ,
"kachdwq   ","P",01/07/2022 2:15,0,0,"",-0.1,<0> ,21.18,<0> ,12.2,<0> ,97.3,<0> ,13.1,<0> ,10.97,<0> ,11.05,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,351.4,<0> ,
"kachdwq   ","P",01/07/2022 2:30,0,0,"",0.0,<0> ,21.30,<0> ,12.3,<0> ,97.8,<0> ,13.1,<0> ,11.36,<0> ,11.44,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,358.3,<0> ,
"kachdwq   ","P",01/07/2022 2:45,0,0,"",0.2,<0> ,21.25,<0> ,12.3,<0> ,97.1,<0> ,13.0,<0> ,11.76,<0> ,11.84,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,351.1,<0> ,
"kachdwq   ","P",01/07/2022 3:00,0,0,"",0.2,<0> ,21.31,<0> ,12.3,<0> ,97.2,<0> ,13.0,<0> ,12.17,<0> ,12.25,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,362.0,<0> ,
"kachdwq   ","P",01/07/2022 3:15,0,0,"",0.3,<0> ,21.26,<0> ,12.3,<0> ,97.5,<0> ,13.0,<0> ,12.57,<0> ,12.65,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,361.8,<0> ,
"kachdwq   ","P",01/07/2022 3:30,0,0,"",0.5,<0> ,21.26,<0> ,12.3,<0> ,97.8,<0> ,13.0,<0> ,12.95,<0> ,13.04,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,347.3,<0> ,
"kachdwq   ","P",01/07/2022 3:45,0,0,"",0.5,<0> ,21.28,<0> ,12.3,<0> ,97.6,<0> ,12.9,<0> ,13.31,<0> ,13.40,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,357.3,<0> ,
"kachdwq   ","P",01/07/2022 4:00,0,0,"",0.6,<0> ,21.23,<0> ,12.3,<0> ,97.6,<0> ,12.9,<0> ,13.62,<0> ,13.71,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,358.7,<0> ,
"kachdwq   ","P",01/07/2022 4:15,0,0,"",0.6,<0> ,20.47,<0> ,11.8,<0> ,97.7,<0> ,12.9,<0> ,13.91,<0> ,14.00,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,361.0,<0> ,
"kachdwq   ","P",01/07/2022 4:30,0,0,"",0.6,<0> ,21.29,<0> ,12.4,<0> ,97.6,<0> ,12.9,<0> ,14.15,<0> ,14.24,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,361.0,<0> ,
"kachdwq   ","P",01/07/2022 4:45,0,0,"",0.5,<0> ,21.26,<0> ,12.3,<0> ,97.5,<0> ,12.9,<0> ,14.36,<0> ,14.45,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,361.7,<0> ,
"kachdwq   ","P",01/07/2022 5:00,0,0,"",0.5,<0> ,21.29,<0> ,12.4,<0> ,97.6,<0> ,12.9,<0> ,14.54,<0> ,14.63,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,360.9,<0> ,
"kachdwq   ","P",01/07/2022 5:15,0,0,"",0.7,<0> ,21.14,<0> ,12.3,<0> ,97.5,<0> ,12.9,<0> ,14.67,<0> ,14.77,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,344.8,<0> ,
"kachdwq   ","P",01/07/2022 5:30,0,0,"",0.6,<0> ,21.32,<0> ,12.4,<0> ,97.7,<0> ,12.9,<0> ,14.78,<0> ,14.88,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,350.5,<0> ,
"kachdwq   ","P",01/07/2022 5:45,0,0,"",0.8,<0> ,21.22,<0> ,12.3,<0> ,97.8,<0> ,12.8,<0> ,14.83,<0> ,14.93,<3> ,"",<-1> ,"","",8.0,<0> ,5,<0> ,343.2,<0> ,
"kachdwq   ","P",01/07/2022 6:00,0,0,"",1.1,<0> ,22.11,<0> ,12.9,<0> ,98.3,<0> ,12.8,<0> ,14.84,<0> ,14.94,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,354.0,<0> ,
"kachdwq   ","P",01/07/2022 6:15,0,0,"",1.4,<0> ,21.50,<0> ,12.5,<0> ,98.2,<0> ,12.7,<0> ,14.84,<0> ,14.94,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,340.0,<0> ,
"kachdwq   ","P",01/07/2022 6:30,0,0,"",1.4,<0> ,22.11,<0> ,12.9,<0> ,98.1,<0> ,12.6,<0> ,14.77,<0> ,14.87,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,339.2,<0> ,
"kachdwq   ","P",01/07/2022 6:45,0,0,"",1.5,<0> ,22.75,<0> ,13.3,<0> ,98.2,<0> ,12.6,<0> ,14.66,<0> ,14.76,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,343.4,<0> ,
"kachdwq   ","P",01/07/2022 7:00,0,0,"",1.5,<0> ,22.85,<0> ,13.4,<0> ,98.0,<0> ,12.5,<0> ,14.50,<0> ,14.61,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,356.5,<0> ,
"kachdwq   ","P",01/07/2022 7:15,0,0,"",1.5,<0> ,22.62,<0> ,13.3,<0> ,98.1,<0> ,12.6,<0> ,14.31,<0> ,14.42,<3> ,"",<-1> ,"","",7.9,<0> ,4,<0> ,355.6,<0> ,
"kachdwq   ","P",01/07/2022 7:30,0,0,"",1.4,<0> ,22.79,<0> ,13.4,<0> ,97.9,<0> ,12.6,<0> ,14.07,<0> ,14.18,<3> ,"",<-1> ,"","",7.9,<0> ,4,<0> ,337.1,<0> ,
"kachdwq   ","P",01/07/2022 7:45,0,0,"",1.4,<0> ,21.46,<0> ,12.5,<0> ,97.9,<0> ,12.6,<0> ,13.82,<0> ,13.93,<3> ,"",<-1> ,"","",7.9,<0> ,4,<0> ,355.7,<0> ,
"kachdwq   ","P",01/07/2022 8:00,0,0,"",1.3,<0> ,21.69,<0> ,12.7,<0> ,98.0,<0> ,12.7,<0> ,13.52,<0> ,13.63,<3> ,"",<-1> ,"","",7.9,<0> ,4,<0> ,355.4,<0> ,
"kachdwq   ","P",01/07/2022 8:15,0,0,"",1.1,<0> ,22.32,<0> ,13.0,<0> ,97.7,<0> ,12.6,<0> ,13.22,<0> ,13.33,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,356.3,<0> ,
"kachdwq   ","P",01/07/2022 8:30,0,0,"",1.0,<0> ,22.36,<0> ,13.1,<0> ,97.8,<0> ,12.7,<0> ,12.91,<0> ,13.02,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,333.7,<0> ,
"kachdwq   ","P",01/07/2022 8:45,0,0,"",0.9,<0> ,22.41,<0> ,13.1,<0> ,97.6,<0> ,12.7,<0> ,12.60,<0> ,12.71,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,343.0,<0> ,
"kachdwq   ","P",01/07/2022 9:00,0,0,"",1.1,<0> ,22.43,<0> ,13.1,<0> ,97.8,<0> ,12.7,<0> ,12.27,<0> ,12.38,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,347.9,<0> ,
"kachdwq   ","P",01/07/2022 9:15,0,0,"",1.0,<0> ,17.92,<0> ,10.3,<0> ,97.7,<0> ,12.9,<0> ,11.98,<0> ,12.09,<3> ,"",<-1> ,"","",7.9,<0> ,4,<0> ,352.1,<0> ,
"kachdwq   ","P",01/07/2022 9:30,0,0,"",0.9,<0> ,15.97,<0> ,9.1,<0> ,97.9,<0> ,13.1,<0> ,11.66,<0> ,11.77,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,351.7,<0> ,
"kachdwq   ","P",01/07/2022 9:45,0,0,"",0.6,<0> ,14.60,<0> ,8.2,<0> ,97.1,<0> ,13.2,<0> ,11.34,<0> ,11.45,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,353.0,<0> ,
"kachdwq   ","P",01/07/2022 10:00,0,0,"",0.1,<0> ,15.58,<0> ,8.8,<0> ,95.9,<0> ,13.1,<0> ,11.01,<0> ,11.13,<3> ,"",<-1> ,"","",7.9,<0> ,11,<0> ,355.5,<0> ,
"kachdwq   ","P",01/07/2022 10:15,0,0,"",-0.1,<0> ,14.78,<0> ,8.3,<0> ,95.4,<0> ,13.2,<0> ,10.71,<0> ,10.83,<3> ,"",<-1> ,"","",7.9,<0> ,16,<0> ,354.3,<0> ,
"kachdwq   ","P",01/07/2022 10:30,0,0,"",-0.2,<0> ,14.91,<0> ,8.4,<0> ,95.5,<0> ,13.2,<0> ,10.44,<0> ,10.56,<3> ,"",<-1> ,"","",7.9,<0> ,7,<0> ,317.6,<0> ,
"kachdwq   ","P",01/07/2022 10:45,0,0,"",0.1,<0> ,14.77,<0> ,8.3,<0> ,96.5,<0> ,13.3,<0> ,10.21,<0> ,10.33,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,310.3,<0> ,
"kachdwq   ","P",01/07/2022 11:00,0,0,"",0.1,<0> ,12.36,<0> ,6.9,<0> ,96.7,<0> ,13.4,<0> ,10.05,<0> ,10.17,<3> ,"",<-1> ,"","",7.9,<0> ,8,<0> ,303.1,<0> ,
"kachdwq   ","P",01/07/2022 11:15,0,0,"",0.1,<0> ,12.33,<0> ,6.9,<0> ,96.6,<0> ,13.4,<0> ,9.92,<0> ,10.04,<3> ,"",<-1> ,"","",7.9,<0> ,9,<0> ,296.8,<0> ,
"kachdwq   ","P",01/07/2022 11:30,0,0,"",0.1,<0> ,12.30,<0> ,6.8,<0> ,96.4,<0> ,13.4,<0> ,9.85,<0> ,9.97,<3> ,"",<-1> ,"","",7.9,<0> ,7,<0> ,297.0,<0> ,
"kachdwq   ","P",01/07/2022 11:45,0,0,"",0.1,<0> ,12.34,<0> ,6.9,<0> ,96.6,<0> ,13.4,<0> ,9.84,<0> ,9.96,<3> ,"",<-1> ,"","",7.9,<0> ,11,<0> ,290.5,<0> ,
"kachdwq   ","P",01/07/2022 12:00,0,0,"",0.5,<0> ,12.13,<0> ,6.7,<0> ,96.6,<0> ,13.3,<0> ,9.88,<0> ,10.00,<3> ,"",<-1> ,"","",7.9,<0> ,6,<0> ,275.3,<0> ,
"kachdwq   ","P",01/07/2022 12:15,0,0,"",0.5,<0> ,11.72,<0> ,6.5,<0> ,97.0,<0> ,13.4,<0> ,9.96,<0> ,10.09,<3> ,"",<-1> ,"","",7.9,<0> ,7,<0> ,323.2,<0> ,
"kachdwq   ","P",01/07/2022 12:30,0,0,"",0.5,<0> ,11.73,<0> ,6.5,<0> ,97.2,<0> ,13.4,<0> ,10.08,<0> ,10.21,<3> ,"",<-1> ,"","",7.9,<0> ,51,<0> ,284.1,<0> ,
"kachdwq   ","P",01/07/2022 12:45,0,0,"",0.5,<0> ,12.18,<0> ,6.8,<0> ,97.1,<0> ,13.4,<0> ,10.23,<0> ,10.36,<3> ,"",<-1> ,"","",7.9,<0> ,18,<0> ,255.4,<0> ,
"kachdwq   ","P",01/07/2022 13:00,0,0,"",0.3,<0> ,11.67,<0> ,6.5,<0> ,95.5,<0> ,13.3,<0> ,10.41,<0> ,10.54,<3> ,"",<-1> ,"","",7.9,<0> ,20,<0> ,256.3,<0> ,
"kachdwq   ","P",01/07/2022 13:15,0,0,"",0.0,<0> ,14.44,<0> ,8.1,<0> ,95.8,<0> ,13.2,<0> ,10.59,<0> ,10.72,<3> ,"",<-1> ,"","",7.9,<0> ,17,<0> ,255.5,<0> ,
"kachdwq   ","P",01/07/2022 13:30,0,0,"",0.1,<0> ,11.99,<0> ,6.7,<0> ,97.0,<0> ,13.5,<0> ,10.83,<0> ,10.96,<3> ,"",<-1> ,"","",7.9,<0> ,19,<0> ,254.1,<0> ,
"kachdwq   ","P",01/07/2022 13:45,0,0,"",0.4,<0> ,11.84,<0> ,6.6,<0> ,96.9,<0> ,13.4,<0> ,11.08,<0> ,11.21,<3> ,"",<-1> ,"","",7.9,<0> ,20,<0> ,278.6,<0> ,
"kachdwq   ","P",01/07/2022 14:00,0,0,"",0.4,<0> ,11.91,<0> ,6.6,<0> ,97.3,<0> ,13.5,<0> ,11.34,<0> ,11.47,<3> ,"",<-1> ,"","",7.9,<0> ,17,<0> ,278.0,<0> ,
"kachdwq   ","P",01/07/2022 14:15,0,0,"",0.4,<0> ,12.11,<0> ,6.7,<0> ,97.1,<0> ,13.4,<0> ,11.62,<0> ,11.76,<3> ,"",<-1> ,"","",7.9,<0> ,14,<0> ,298.2,<0> ,
"kachdwq   ","P",01/07/2022 14:30,0,0,"",0.5,<0> ,14.56,<0> ,8.2,<0> ,97.5,<0> ,13.3,<0> ,11.90,<0> ,12.03,<3> ,"",<-1> ,"","",7.9,<0> ,12,<0> ,311.5,<0> ,
"kachdwq   ","P",01/07/2022 14:45,0,0,"",0.6,<0> ,13.39,<0> ,7.5,<0> ,97.8,<0> ,13.4,<0> ,12.21,<0> ,12.34,<3> ,"",<-1> ,"","",7.9,<0> ,15,<0> ,309.7,<0> ,
"kachdwq   ","P",01/07/2022 15:00,0,0,"",0.6,<0> ,12.26,<0> ,6.8,<0> ,97.2,<0> ,13.3,<0> ,12.51,<0> ,12.64,<3> ,"",<-1> ,"","",7.9,<0> ,19,<0> ,252.0,<0> ,
"kachdwq   ","P",01/07/2022 15:15,0,0,"",0.6,<0> ,12.67,<0> ,7.1,<0> ,96.4,<0> ,13.2,<0> ,12.80,<0> ,12.94,<3> ,"",<-1> ,"","",7.9,<0> ,20,<0> ,252.3,<0> ,
"kachdwq   ","P",01/07/2022 15:30,0,0,"",0.5,<0> ,12.68,<0> ,7.1,<0> ,96.3,<0> ,13.2,<0> ,13.08,<0> ,13.21,<3> ,"",<-1> ,"","",7.9,<0> ,29,<0> ,296.7,<0> ,
"kachdwq   ","P",01/07/2022 15:45,0,0,"",0.4,<0> ,13.23,<0> ,7.4,<0> ,96.5,<0> ,13.2,<0> ,13.36,<0> ,13.49,<3> ,"",<-1> ,"","",7.9,<0> ,19,<0> ,252.5,<0> ,
"kachdwq   ","P",01/07/2022 16:00,0,0,"",0.4,<0> ,13.28,<0> ,7.4,<0> ,97.3,<0> ,13.4,<0> ,13.61,<0> ,13.74,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,245.8,<0> ,
"kachdwq   ","P",01/07/2022 16:15,0,0,"",0.4,<0> ,13.57,<0> ,7.6,<0> ,97.4,<0> ,13.4,<0> ,13.84,<0> ,13.97,<3> ,"",<-1> ,"","",7.8,<0> ,5,<0> ,335.2,<0> ,
"kachdwq   ","P",01/07/2022 16:30,0,0,"",0.4,<0> ,13.60,<0> ,7.6,<0> ,97.2,<0> ,13.3,<0> ,14.04,<0> ,14.17,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,339.9,<0> ,
"kachdwq   ","P",01/07/2022 16:45,0,0,"",0.4,<0> ,13.82,<0> ,7.8,<0> ,97.2,<0> ,13.3,<0> ,14.21,<0> ,14.35,<3> ,"",<-1> ,"","",7.8,<0> ,5,<0> ,333.7,<0> ,
"kachdwq   ","P",01/07/2022 17:00,0,0,"",0.4,<0> ,13.96,<0> ,7.8,<0> ,97.3,<0> ,13.3,<0> ,14.35,<0> ,14.49,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,245.8,<0> ,
"kachdwq   ","P",01/07/2022 17:15,0,0,"",0.4,<0> ,14.08,<0> ,7.9,<0> ,97.4,<0> ,13.4,<0> ,14.44,<0> ,14.58,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,254.0,<0> ,
"kachdwq   ","P",01/07/2022 17:30,0,0,"",0.3,<0> ,14.28,<0> ,8.0,<0> ,97.4,<0> ,13.4,<0> ,14.50,<0> ,14.64,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,335.9,<0> ,
"kachdwq   ","P",01/07/2022 17:45,0,0,"",0.3,<0> ,14.45,<0> ,8.1,<0> ,97.4,<0> ,13.4,<0> ,14.52,<0> ,14.66,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,341.4,<0> ,
"kachdwq   ","P",01/07/2022 18:00,0,0,"",0.3,<0> ,14.62,<0> ,8.2,<0> ,97.5,<0> ,13.3,<0> ,14.49,<0> ,14.63,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,334.6,<0> ,
"kachdwq   ","P",01/07/2022 18:15,0,0,"",0.3,<0> ,14.52,<0> ,8.2,<0> ,97.1,<0> ,13.3,<0> ,14.44,<0> ,14.58,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,338.5,<0> ,
"kachdwq   ","P",01/07/2022 18:30,0,0,"",0.3,<0> ,14.58,<0> ,8.2,<0> ,97.0,<0> ,13.3,<0> ,14.34,<0> ,14.48,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,231.6,<0> ,
"kachdwq   ","P",01/07/2022 18:45,0,0,"",0.4,<0> ,14.50,<0> ,8.2,<0> ,97.2,<0> ,13.3,<0> ,14.20,<0> ,14.34,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,224.4,<0> ,
"kachdwq   ","P",01/07/2022 19:00,0,0,"",0.5,<0> ,14.59,<0> ,8.2,<0> ,97.3,<0> ,13.3,<0> ,14.03,<0> ,14.17,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,206.2,<0> ,
"kachdwq   ","P",01/07/2022 19:15,0,0,"",0.3,<0> ,14.66,<0> ,8.3,<0> ,97.2,<0> ,13.3,<0> ,13.82,<0> ,13.96,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,193.7,<0> ,
"kachdwq   ","P",01/07/2022 19:30,0,0,"",0.2,<0> ,14.96,<0> ,8.4,<0> ,96.9,<0> ,13.3,<0> ,13.58,<0> ,13.72,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,206.8,<0> ,
"kachdwq   ","P",01/07/2022 19:45,0,0,"",0.1,<0> ,14.37,<0> ,8.1,<0> ,96.5,<0> ,13.3,<0> ,13.32,<0> ,13.46,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,192.4,<0> ,
"kachdwq   ","P",01/07/2022 20:00,0,0,"",0.1,<0> ,14.73,<0> ,8.3,<0> ,96.6,<0> ,13.3,<0> ,13.02,<0> ,13.16,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,196.1,<0> ,
"kachdwq   ","P",01/07/2022 20:15,0,0,"",-0.1,<0> ,14.64,<0> ,8.2,<0> ,96.2,<0> ,13.3,<0> ,12.71,<0> ,12.85,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,309.8,<0> ,
"kachdwq   ","P",01/07/2022 20:30,0,0,"",-0.2,<0> ,15.09,<0> ,8.5,<0> ,95.4,<0> ,13.2,<0> ,12.39,<0> ,12.53,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,304.1,<0> ,
"kachdwq   ","P",01/07/2022 20:45,0,0,"",-0.2,<0> ,15.07,<0> ,8.5,<0> ,95.5,<0> ,13.3,<0> ,12.07,<0> ,12.21,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,217.3,<0> ,
"kachdwq   ","P",01/07/2022 21:00,0,0,"",-0.3,<0> ,15.07,<0> ,8.5,<0> ,95.5,<0> ,13.3,<0> ,11.74,<0> ,11.88,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,136.0,<0> ,
"kachdwq   ","P",01/07/2022 21:15,0,0,"",-0.4,<0> ,16.01,<0> ,9.0,<0> ,95.4,<0> ,13.2,<0> ,11.40,<0> ,11.54,<3> ,"",<-1> ,"","",7.9,<0> ,6,<0> ,252.3,<0> ,
"kachdwq   ","P",01/07/2022 21:30,0,0,"",-0.4,<0> ,16.24,<0> ,9.2,<0> ,95.4,<0> ,13.2,<0> ,11.07,<0> ,11.21,<3> ,"",<-1> ,"","",7.9,<0> ,8,<0> ,303.0,<0> ,
"kachdwq   ","P",01/07/2022 21:45,0,0,"",-0.4,<0> ,16.72,<0> ,9.5,<0> ,95.3,<0> ,13.2,<0> ,10.75,<0> ,10.89,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,301.5,<0> ,
"kachdwq   ","P",01/07/2022 22:00,0,0,"",-0.4,<0> ,16.78,<0> ,9.5,<0> ,95.2,<0> ,13.2,<0> ,10.43,<0> ,10.57,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,329.5,<0> ,
"kachdwq   ","P",01/07/2022 22:15,0,0,"",-0.5,<0> ,16.95,<0> ,9.6,<0> ,95.1,<0> ,13.2,<0> ,10.13,<0> ,10.27,<3> ,"",<-1> ,"","",7.9,<0> ,7,<0> ,334.5,<0> ,
"kachdwq   ","P",01/07/2022 22:30,0,0,"",-0.5,<0> ,16.84,<0> ,9.5,<0> ,94.9,<0> ,13.2,<0> ,9.86,<0> ,10.00,<3> ,"",<-1> ,"","",7.9,<0> ,4,<0> ,224.1,<0> ,
"kachdwq   ","P",01/07/2022 22:45,0,0,"",-0.7,<0> ,16.79,<0> ,9.5,<0> ,94.7,<0> ,13.2,<0> ,9.62,<0> ,9.76,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,248.8,<0> ,
"kachdwq   ","P",01/07/2022 23:00,0,0,"",-0.7,<0> ,17.48,<0> ,9.9,<0> ,94.7,<0> ,13.2,<0> ,9.42,<0> ,9.56,<3> ,"",<-1> ,"","",7.9,<0> ,7,<0> ,266.3,<0> ,
"kachdwq   ","P",01/07/2022 23:15,0,0,"",-0.8,<0> ,17.74,<0> ,10.1,<0> ,94.6,<0> ,13.2,<0> ,9.25,<0> ,9.39,<3> ,"",<-1> ,"","",7.9,<0> ,6,<0> ,337.0,<0> ,
"kachdwq   ","P",01/07/2022 23:30,0,0,"",-0.8,<0> ,18.23,<0> ,10.4,<0> ,94.6,<0> ,13.2,<0> ,9.13,<0> ,9.27,<3> ,"",<-1> ,"","",7.9,<0> ,9,<0> ,361.8,<0> ,
"kachdwq   ","P",01/07/2022 23:45,0,0,"",-0.8,<0> ,17.80,<0> ,10.1,<0> ,94.5,<0> ,13.2,<0> ,9.06,<0> ,9.20,<3> ,"",<-1> ,"","",7.9,<0> ,11,<0> ,365.4,<0> ,
"kachdwq   ","P",01/08/2022 0:00,0,0,"",-1.2,<0> ,16.83,<0> ,9.5,<0> ,95.9,<0> ,13.6,<0> ,9.04,<0> ,9.18,<3> ,"",<-1> ,"","",7.9,<0> ,81,<0> ,367.0,<0> ,
"kachdwq   ","P",01/08/2022 0:15,0,0,"",-1.2,<0> ,16.09,<0> ,9.0,<0> ,96.3,<0> ,13.7,<0> ,9.05,<0> ,9.18,<3> ,"",<-1> ,"","",7.9,<0> ,30,<0> ,365.7,<0> ,
"kachdwq   ","P",01/08/2022 0:30,0,0,"",-1.2,<0> ,9.67,<0> ,5.2,<0> ,96.1,<0> ,14.0,<0> ,9.14,<0> ,9.27,<3> ,"",<-1> ,"","",7.9,<0> ,31,<0> ,1.6,<0> ,
"kachdwq   ","P",01/08/2022 0:45,0,0,"",-1.2,<0> ,14.82,<0> ,8.3,<0> ,96.0,<0> ,13.7,<0> ,9.22,<0> ,9.35,<3> ,"",<-1> ,"","",7.9,<0> ,7,<0> ,367.3,<0> ,
"kachdwq   ","P",01/08/2022 1:00,0,0,"",-1.3,<0> ,16.60,<0> ,9.3,<0> ,96.1,<0> ,13.7,<0> ,9.34,<0> ,9.47,<3> ,"",<-1> ,"","",7.9,<0> ,8,<0> ,370.5,<0> ,
"kachdwq   ","P",01/08/2022 1:15,0,0,"",-1.3,<0> ,12.60,<0> ,6.9,<0> ,96.0,<0> ,13.9,<0> ,9.54,<0> ,9.67,<3> ,"",<-1> ,"","",7.9,<0> ,9,<0> ,370.4,<0> ,
"kachdwq   ","P",01/08/2022 1:30,0,0,"",-1.1,<0> ,14.70,<0> ,8.2,<0> ,96.4,<0> ,13.7,<0> ,9.72,<0> ,9.85,<3> ,"",<-1> ,"","",7.9,<0> ,29,<0> ,370.4,<0> ,
"kachdwq   ","P",01/08/2022 1:45,0,0,"",-1.3,<0> ,19.84,<0> ,11.3,<0> ,95.5,<0> ,13.4,<0> ,9.93,<0> ,10.06,<3> ,"",<-1> ,"","",7.9,<0> ,17,<0> ,370.3,<0> ,
"kachdwq   ","P",01/08/2022 2:00,0,0,"",-1.2,<0> ,20.16,<0> ,11.5,<0> ,95.3,<0> ,13.3,<0> ,10.18,<0> ,10.31,<3> ,"",<-1> ,"","",7.9,<0> ,9,<0> ,370.4,<0> ,
"kachdwq   ","P",01/08/2022 2:15,0,0,"",-0.9,<0> ,19.94,<0> ,11.4,<0> ,96.6,<0> ,13.4,<0> ,10.45,<0> ,10.58,<3> ,"",<-1> ,"","",7.9,<0> ,11,<0> ,370.5,<0> ,
"kachdwq   ","P",01/08/2022 2:30,0,0,"",-0.9,<0> ,18.25,<0> ,10.4,<0> ,96.4,<0> ,13.5,<0> ,10.73,<0> ,10.86,<3> ,"",<-1> ,"","",7.9,<0> ,10,<0> ,370.5,<0> ,
"kachdwq   ","P",01/08/2022 2:45,0,0,"",-0.9,<0> ,18.84,<0> ,10.7,<0> ,96.7,<0> ,13.4,<0> ,11.03,<0> ,11.16,<3> ,"",<-1> ,"","",7.9,<0> ,10,<0> ,370.4,<0> ,
"kachdwq   ","P",01/08/2022 3:00,0,0,"",-1.1,<0> ,18.62,<0> ,10.6,<0> ,95.8,<0> ,13.4,<0> ,11.35,<0> ,11.48,<3> ,"",<-1> ,"","",7.9,<0> ,8,<0> ,370.3,<0> ,
"kachdwq   ","P",01/08/2022 3:15,0,0,"",-1.2,<0> ,19.30,<0> ,11.0,<0> ,95.8,<0> ,13.4,<0> ,11.67,<0> ,11.80,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,370.2,<0> ,
"kachdwq   ","P",01/08/2022 3:30,0,0,"",-1.2,<0> ,19.27,<0> ,11.0,<0> ,96.1,<0> ,13.5,<0> ,11.99,<0> ,12.12,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,370.2,<0> ,
"kachdwq   ","P",01/08/2022 3:45,0,0,"",-1.2,<0> ,19.89,<0> ,11.4,<0> ,96.1,<0> ,13.4,<0> ,12.32,<0> ,12.45,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,370.1,<0> ,
"kachdwq   ","P",01/08/2022 4:00,0,0,"",-1.1,<0> ,19.93,<0> ,11.4,<0> ,96.0,<0> ,13.4,<0> ,12.64,<0> ,12.77,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,370.1,<0> ,
"kachdwq   ","P",01/08/2022 4:15,0,0,"",-1.1,<0> ,20.17,<0> ,11.5,<0> ,96.0,<0> ,13.4,<0> ,12.96,<0> ,13.09,<3> ,"",<-1> ,"","",7.9,<0> ,6,<0> ,370.1,<0> ,
"kachdwq   ","P",01/08/2022 4:30,0,0,"",-1.3,<0> ,20.21,<0> ,11.5,<0> ,95.0,<0> ,13.3,<0> ,13.26,<0> ,13.39,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,370.1,<0> ,
